transaction_id,transaction_date,account_id,transaction_type,transaction_amount,transaction_currency,fx_rate,transaction_amount_euro
1000346,2025-02-25,726,deposit,8609.8,ISK,145.7,59.0926561427591
1000347,2025-01-05,963,deposit,7034.66,GBP,0.82993,8476.208836889859
1000348,2025-01-18,1025,transfer,4447.85,HUF,412.65,10.778747122258574
1000349,2025-01-11,254,withdrawal,4471.89,PLN,4.266,1048.2630098452885
1000350,2025-02-15,270,withdrawal,7640.25,RON,4.977,1535.1115129596142
1000351,2025-02-17,2749,withdrawal,7626.62,RON,4.977,1532.37291541089
1000352,2025-02-09,2478,withdrawal,7556.54,GBP,0.83353,9065.7084927957
1000353,2025-02-07,2216,deposit,8204.47,GBP,0.83353,9843.041042314013
1000354,2025-03-06,4293,transfer,1794.93,SEK,10.962,163.74110563765737
1000355,2025-01-19,540,deposit,26.56,SEK,11.506,2.3083608552059793
1000356,2025-02-20,2508,withdrawal,287.0,JPY,156.6,1.8326947637292466
1000357,2025-03-02,4894,deposit,2010.27,CZK,25.029,80.31763154740501
1000358,2025-02-03,4704,deposit,9055.14,CZK,25.254,358.5626039439296
1000359,2025-01-01,3655,withdrawal,3690.81,AUD,1.6772,2200.5783448604816
1000360,2025-02-18,2163,withdrawal,7769.92,ISK,146.7,52.96468984321746
1000361,2025-02-13,3839,withdrawal,6482.32,JPY,159.79,40.56774516552976
1000362,2025-02-21,3458,transfer,8724.28,AUD,1.6394,5321.629864584605
1000363,2025-01-11,3693,deposit,7353.05,GBP,0.83693,8785.740742953414
1000364,2025-01-04,3171,transfer,8373.7,SEK,11.4395,731.9987761702872
1000365,2025-03-05,1295,deposit,1620.1,NOK,11.82,137.0642978003384
1000366,2025-01-27,2918,withdrawal,5998.17,TRY,37.626,159.41556370594802
1000367,2025-03-01,3889,deposit,8941.64,GBP,0.82608,10824.181677319386
1000368,2025-01-18,2237,transfer,4558.16,JPY,160.23,28.447606565562005
1000369,2025-03-05,250,deposit,6110.59,CHF,0.9514,6422.734916964473
1000370,2025-02-06,4020,deposit,6188.29,SEK,11.321,546.620439890469
1000371,2025-03-01,4780,deposit,9478.07,RON,4.9768,1904.4506510207361
1000372,2025-01-25,3511,transfer,3982.47,DKK,7.4614,533.7429972927332
1000373,2025-02-03,4637,withdrawal,7359.4,AUD,1.6671,4414.492232019675
1000374,2025-02-15,4554,deposit,8899.48,NOK,11.6515,763.805518602755
1000375,2025-01-10,4700,withdrawal,1120.77,RON,4.9735,225.34834623504577
1000376,2025-01-17,3517,withdrawal,3042.76,TRY,36.627,83.0742348540694
1000377,2025-02-16,2198,transfer,8656.92,HUF,402.95,21.483856557885595
1000378,2025-01-17,932,deposit,2888.51,RON,4.9765,580.4300210991662
1000379,2025-01-17,4992,withdrawal,4540.95,SEK,11.506,394.6593081870328
1000380,2025-02-23,3868,transfer,2195.47,HUF,404.6,5.42627286208601
1000381,2025-03-03,1098,withdrawal,9388.2,AUD,1.6811,5584.557730057701
1000382,2025-01-10,2708,withdrawal,7352.05,AUD,1.6655,4414.320024016812
1000383,2025-02-18,1437,transfer,1073.02,RON,4.9773,215.58274566532057
1000384,2025-01-21,1936,deposit,4696.21,SEK,11.475,409.25577342047933
1000385,2025-01-13,1914,withdrawal,70.73,NOK,11.709,6.040652489537963
1000386,2025-02-03,4796,withdrawal,5899.61,SEK,11.481,513.8585489068896
1000387,2025-02-22,4657,transfer,2533.95,JPY,157.46,16.092658452940427
1000388,2025-03-03,3887,transfer,2690.71,SEK,11.15,241.31928251121076
1000389,2025-03-04,3515,withdrawal,8855.29,CZK,25.025,353.8577422577423
1000390,2025-01-23,590,transfer,7673.25,CZK,25.14,305.22076372315036
1000391,2025-01-30,908,transfer,6240.2,GBP,0.83685,7456.772420385971
1000392,2025-01-13,3422,withdrawal,7314.54,BGN,1.9558,3739.9222824419676
1000393,2025-01-30,4112,deposit,4786.27,DKK,7.4616,641.4535756406134
1000394,2025-01-23,4969,withdrawal,2454.12,SEK,11.4685,213.98787984479225
1000395,2025-02-09,2357,transfer,149.99,RON,4.9768,30.13783957563093
1000396,2025-01-10,2791,transfer,8081.6,RON,4.9735,1624.9321403438225
1000397,2025-02-07,3738,transfer,6601.1,BGN,1.9558,3375.140607424072
1000398,2025-01-12,2405,withdrawal,1531.42,RON,4.9735,307.9159545591636
1000399,2025-02-17,2700,deposit,7174.14,RON,4.977,1441.458710066305
1000400,2025-01-31,1337,transfer,9874.6,TRY,37.266,264.9761176407449
1000401,2025-03-07,2214,transfer,1824.34,HUF,399.28,4.569074333800842
1000402,2025-02-15,1127,transfer,8706.91,AUD,1.6514,5272.441564732954
1000403,2025-01-03,463,transfer,1952.78,TRY,36.425,53.61098146877145
1000404,2025-02-18,823,deposit,6470.92,JPY,158.55,40.81311888994008
1000405,2025-02-12,2083,withdrawal,8009.72,CHF,0.9457,8469.62038701491
1000406,2025-02-21,1770,transfer,5864.23,CHF,0.942,6225.297239915074
1000407,2025-01-16,3096,deposit,9599.07,SEK,11.485,835.7919024814976
1000408,2025-02-11,2713,transfer,9826.28,ISK,146.6,67.02783083219646
1000409,2025-02-02,3222,transfer,1927.49,JPY,160.99,11.972731225541958
1000410,2025-01-30,4464,deposit,2331.02,RON,4.9758,468.471401583665
1000411,2025-02-07,3696,transfer,8774.6,PLN,4.1985,2089.9368822198403
1000412,2025-03-04,4469,withdrawal,1670.3,CZK,25.025,66.74525474525474
1000413,2025-03-07,3246,withdrawal,9471.74,NOK,11.759,805.4885619525469
1000414,2025-02-02,684,deposit,605.44,JPY,160.99,3.760730480154047
1000415,2025-03-01,1965,withdrawal,4220.3,CZK,25.029,168.61640497023453
1000416,2025-01-17,1272,transfer,9440.2,TRY,36.627,257.7388265487209
1000417,2025-02-26,4477,withdrawal,5157.81,HUF,400.3,12.884861353984512
1000418,2025-01-16,4561,withdrawal,8619.03,JPY,160.46,53.714508288670075
1000419,2025-01-23,2083,deposit,6419.63,JPY,162.58,39.48597613482593
1000420,2025-02-27,1138,deposit,8956.84,HUF,399.43,22.424054277345217
1000421,2025-02-02,1892,transfer,5544.96,JPY,160.99,34.442884651220574
1000422,2025-01-09,3157,transfer,7058.3,AUD,1.663,4244.317498496693
1000423,2025-02-08,3384,deposit,9440.97,TRY,37.334,252.878609310548
1000424,2025-02-12,3279,transfer,9368.07,PLN,4.1713,2245.839426557668
1000425,2025-02-02,1962,withdrawal,38.27,AUD,1.6702,22.913423542090772
1000426,2025-02-06,4364,withdrawal,2951.83,CHF,0.9385,3145.2637187000532
1000427,2025-01-23,365,transfer,5928.77,NOK,11.7305,505.4149439495333
1000428,2025-02-10,1873,deposit,5124.37,SEK,11.2765,454.4291225114175
1000429,2025-01-25,2431,withdrawal,2418.35,JPY,163.9,14.755033557046978
1000430,2025-01-20,2370,deposit,7868.61,CZK,25.209,312.1349518029275
1000431,2025-02-20,3629,deposit,7305.86,DKK,7.459,979.4690977342807
1000432,2025-02-19,820,transfer,5820.29,DKK,7.4588,780.3252533919665
1000433,2025-02-26,4358,transfer,3858.22,AUD,1.6622,2321.152689207075
1000434,2025-02-19,4679,withdrawal,5145.01,CZK,25.101,204.97231186008528
1000435,2025-02-01,848,withdrawal,2269.76,BGN,1.9558,1160.527661315063
1000436,2025-02-20,2183,withdrawal,2225.67,JPY,156.6,14.212452107279695
1000437,2025-02-15,784,withdrawal,3664.88,TRY,37.949,96.57382276212813
1000438,2025-01-28,763,deposit,23.2,JPY,161.86,0.1433337452119115
1000439,2025-01-15,1682,transfer,7449.41,JPY,161.75,46.055085007727975
1000440,2025-01-20,2533,transfer,7512.98,TRY,36.714,204.6352889905758
1000441,2025-02-15,2142,deposit,2297.58,ISK,147.3,15.597963340122197
1000442,2025-02-15,2435,withdrawal,2573.62,JPY,160.09,16.076082203760382
1000443,2025-01-03,4368,deposit,5482.21,JPY,161.77,33.88891636273722
1000444,2025-02-08,1755,transfer,9244.4,DKK,7.46,1239.1957104557641
1000445,2025-02-23,2059,deposit,7891.83,TRY,38.102,207.12377303028714
1000446,2025-02-01,4573,transfer,686.76,NOK,11.7373,58.51090114421545
1000447,2025-03-07,2976,withdrawal,1940.46,BGN,1.9558,992.1566622354025
1000448,2025-02-08,1307,transfer,5270.08,CHF,0.9418,5595.752813760883
1000449,2025-01-08,3975,transfer,7559.82,AUD,1.66,4554.108433734939
1000450,2025-03-01,1040,deposit,6976.23,JPY,156.96,44.44590978593272
1000451,2025-01-30,4667,withdrawal,687.6,SEK,11.47,59.94768962510898
1000452,2025-03-05,4711,deposit,2573.5,NOK,11.82,217.72419627749576
1000453,2025-02-03,782,deposit,8933.35,CHF,0.9393,9510.646225912915
1000454,2025-01-21,3428,deposit,4064.32,TRY,36.901,110.14118858567518
1000455,2025-03-06,1449,deposit,6525.68,TRY,39.323,165.9507158660326
1000456,2025-01-22,2582,transfer,3675.38,TRY,37.231,98.71827240740244
1000457,2025-02-24,3342,deposit,1349.21,NOK,11.6355,115.9563405096472
1000458,2025-03-02,2812,deposit,9706.38,RON,4.9768,1950.3255103681079
1000459,2025-02-13,1302,deposit,5871.6,TRY,37.515,156.51339464214314
1000460,2025-01-26,740,withdrawal,6616.53,DKK,7.4614,886.7678987857506
1000461,2025-02-19,1371,transfer,4866.51,NOK,11.629,418.48052283085394
1000462,2025-01-22,1994,withdrawal,9140.83,TRY,37.231,245.51663935967338
1000463,2025-01-15,4514,transfer,2888.1,RON,4.9742,580.6159784487958
1000464,2025-02-25,4987,deposit,1177.8,CZK,24.939,47.22723445206303
1000465,2025-01-10,3326,transfer,3528.99,GBP,0.83693,4216.589201008447
1000466,2025-01-20,70,transfer,1226.47,AUD,1.6627,737.6375774342936
1000467,2025-02-19,4562,deposit,3245.94,HUF,402.13,8.071867306592395
1000468,2025-01-28,3398,deposit,6116.24,RON,4.9749,1229.419686827876
1000469,2025-03-05,102,transfer,2780.0,CHF,0.9514,2922.009669960059
1000470,2025-01-13,3273,withdrawal,2633.2,HUF,413.68,6.365306517114678
1000471,2025-02-19,985,withdrawal,8246.37,JPY,158.41,52.0571302316773
1000472,2025-02-14,1977,withdrawal,1953.69,SEK,11.2445,173.7462759571346
1000473,2025-01-05,4451,withdrawal,4423.87,DKK,7.4599,593.0200136731055
1000474,2025-01-09,2764,transfer,1481.52,TRY,36.421,40.67763103703907
1000475,2025-01-08,1270,withdrawal,2042.64,JPY,162.94,12.536148275438812
1000476,2025-02-27,4206,transfer,6787.7,NOK,11.7015,580.0709310772123
1000477,2025-01-24,401,withdrawal,3935.12,TRY,37.377,105.28185782700591
1000478,2025-01-05,2196,deposit,6023.37,HUF,414.93,14.516593160292096
1000479,2025-01-27,1749,transfer,5447.41,GBP,0.84106,6476.838751099802
1000480,2025-02-09,2637,deposit,6703.43,HUF,405.55,16.529231907286402
1000481,2025-01-04,1136,withdrawal,9736.68,BGN,1.9558,4978.36179568463
1000482,2025-03-08,3889,transfer,6040.13,SEK,10.9715,550.5290981178508
1000483,2025-03-09,1335,withdrawal,7529.23,JPY,160.35,46.95497349547864
1000484,2025-02-18,3865,deposit,7819.85,GBP,0.83025,9418.669075579644
1000485,2025-01-28,1448,deposit,3892.85,NOK,11.7785,330.5047332003226
1000486,2025-01-17,972,withdrawal,8891.29,GBP,0.84453,10528.092548518112
1000487,2025-03-10,3859,deposit,3159.78,CZK,24.957,126.60896742396923
1000488,2025-01-18,1991,transfer,2522.0,JPY,160.23,15.739873931223867
1000489,2025-02-20,1152,transfer,8867.56,GBP,0.82823,10706.639460053366
1000490,2025-01-04,382,transfer,5266.1,JPY,161.77,32.55300735612289
1000491,2025-01-10,4253,withdrawal,4385.87,AUD,1.6655,2633.3653557490243
1000492,2025-01-01,1376,transfer,3588.98,CHF,0.9412,3813.195920101997
1000493,2025-01-01,4288,withdrawal,1722.31,TRY,36.737,46.88216239758282
1000494,2025-01-22,862,deposit,1626.98,CZK,25.139,64.71936035641832
1000495,2025-02-23,3113,withdrawal,6139.66,RON,4.9773,1233.532236353043
1000496,2025-03-01,593,transfer,8883.42,CZK,25.029,354.9250868991969
1000497,2025-02-24,4881,withdrawal,9170.9,RON,4.9772,1842.582174716708
1000498,2025-02-24,1773,withdrawal,5400.31,RON,4.9772,1085.0096439765332
1000499,2025-02-13,2220,withdrawal,4768.07,BGN,1.9558,2437.9128745270477
1000500,2025-02-03,3714,deposit,3112.48,SEK,11.481,271.0983363818483
1000501,2025-02-22,4118,deposit,9016.15,SEK,11.1425,809.1676015256899
1000502,2025-01-12,1023,deposit,9141.34,PLN,4.266,2142.836380684482
1000503,2025-02-26,644,transfer,7538.27,CHF,0.9392,8026.267035775128
1000504,2025-03-05,2280,transfer,7647.08,HUF,398.85,19.17282186285571
1000505,2025-01-02,289,transfer,4101.8,NOK,11.7173,350.06358120044723
1000506,2025-02-22,3852,deposit,7754.81,PLN,4.1683,1860.4251133555645
1000507,2025-03-09,2780,transfer,5394.62,GBP,0.84088,6415.445723527733
1000508,2025-03-04,4763,transfer,6917.64,CZK,25.025,276.42917082917086
1000509,2025-01-05,784,deposit,7585.94,HUF,414.93,18.28245728195117
1000510,2025-03-07,1553,transfer,4513.2,JPY,160.35,28.145930776426567
1000511,2025-02-16,851,withdrawal,1958.64,SEK,11.2445,174.18649117346257
1000512,2025-02-19,1674,deposit,4105.57,CZK,25.101,163.56200948169396
1000513,2025-01-09,3292,transfer,7568.74,TRY,36.421,207.81252574064413
1000514,2025-01-16,2721,withdrawal,344.88,RON,4.9754,69.31703983599309
1000515,2025-02-15,3564,transfer,1203.31,BGN,1.9558,615.2520707638818
1000516,2025-02-15,1058,transfer,8967.1,JPY,160.09,56.01286776188394
1000517,2025-02-17,2924,deposit,1015.68,TRY,37.948,26.76504690629282
1000518,2025-01-22,336,deposit,7072.35,SEK,11.467,616.7567803261533
1000519,2025-02-28,2768,deposit,1638.87,CZK,25.029,65.47884454033321
1000520,2025-01-16,207,transfer,6038.59,RON,4.9754,1213.689351609921
1000521,2025-02-13,4069,withdrawal,6754.94,DKK,7.4586,905.6578982650899
1000522,2025-01-31,2574,deposit,8969.91,TRY,37.266,240.69956528739334
1000523,2025-01-03,3539,deposit,6845.03,ISK,144.1,47.50194309507287
1000524,2025-01-26,3346,deposit,3918.6,SEK,11.459,341.96701282834454
1000525,2025-03-02,4616,deposit,3754.41,PLN,4.1503,904.6117148157965
1000526,2025-01-31,1614,deposit,739.57,RON,4.9767,148.60650631944864
1000527,2025-02-12,1234,deposit,446.09,PLN,4.1713,106.94267974012898
1000528,2025-03-06,3876,transfer,9950.88,TRY,39.323,253.0549551153269
1000529,2025-02-24,4559,deposit,129.41,AUD,1.6434,78.74528416697092
1000530,2025-03-05,1294,withdrawal,547.38,TRY,38.962,14.04907345618808
1000531,2025-01-11,4967,withdrawal,5584.8,PLN,4.266,1309.142053445851
1000532,2025-02-01,981,withdrawal,3840.44,BGN,1.9558,1963.6159116474078
1000533,2025-01-14,2283,deposit,5488.72,HUF,412.05,13.320519354447276
1000534,2025-02-21,1572,transfer,4613.24,GBP,0.8276,5574.238762687288
1000535,2025-01-21,4641,deposit,5188.48,CHF,0.9427,5503.850641773629
1000536,2025-02-07,187,transfer,2588.62,SEK,11.2865,229.35542462233641
1000537,2025-02-14,1617,deposit,8218.04,NOK,11.6515,705.3203450199545
1000538,2025-01-10,1725,withdrawal,8129.2,HUF,413.68,19.650937923032295
1000539,2025-02-09,3798,transfer,2896.38,NOK,11.625,249.1509677419355
1000540,2025-01-11,3256,deposit,5328.33,SEK,11.497,463.45394450726275
1000541,2025-02-26,640,transfer,5579.61,CZK,24.948,223.64959114959115
1000542,2025-01-28,885,deposit,9615.47,SEK,11.478,837.7304408433524
1000543,2025-03-08,1493,transfer,9446.04,AUD,1.7258,5473.4268165488475
1000544,2025-02-11,4774,transfer,4826.2,GBP,0.83355,5789.93461699958
1000545,2025-01-03,1712,transfer,7670.26,GBP,0.82993,9242.056558986904
1000546,2025-02-23,3347,transfer,1846.16,CHF,0.942,1959.8301486199578
1000547,2025-02-26,424,deposit,1772.41,JPY,156.7,11.310848755583919
1000548,2025-02-09,939,deposit,6763.53,DKK,7.46,906.6394101876675
1000549,2025-01-24,4870,withdrawal,4981.09,NOK,11.7495,423.9405932167327
1000550,2025-01-22,4880,deposit,4345.6,NOK,11.7525,369.75962561157206
1000551,2025-01-25,3740,transfer,1574.08,BGN,1.9558,804.8266693935985
1000552,2025-03-10,955,transfer,8040.69,CHF,0.9512,8453.206476030276
1000553,2025-03-09,1645,withdrawal,7619.78,JPY,160.35,47.519675709385716
1000554,2025-01-10,730,transfer,145.97,NOK,11.757,12.415582206345157
1000555,2025-02-07,4378,withdrawal,7386.98,AUD,1.6525,4470.184568835098
1000556,2025-02-15,171,withdrawal,1695.24,AUD,1.6514,1026.547172096403
1000557,2025-01-12,3052,withdrawal,2941.24,CHF,0.9416,3123.661852166525
1000558,2025-01-03,4441,transfer,4800.5,GBP,0.82993,5784.222765775427
1000559,2025-01-13,2194,withdrawal,9978.96,AUD,1.6578,6019.399203764025
1000560,2025-01-18,4358,withdrawal,8603.64,SEK,11.506,747.7524769685381
1000561,2025-01-23,2358,deposit,2050.35,RON,4.9763,412.0229889677069
1000562,2025-03-07,686,deposit,9615.4,CZK,25.016,384.37000319795334
1000563,2025-01-01,908,transfer,1705.57,JPY,163.06,10.459769410033116
1000564,2025-03-03,2027,deposit,9594.02,NOK,11.695,820.352287302266
1000565,2025-03-09,2235,transfer,1182.76,NOK,11.759,100.58338294072625
1000566,2025-03-03,1370,deposit,5054.79,BGN,1.9558,2584.512731363125
1000567,2025-02-26,3568,deposit,4731.37,CHF,0.9392,5037.659710391823
1000568,2025-02-01,2281,transfer,8993.02,RON,4.9767,1807.0247352663412
1000569,2025-01-18,3998,withdrawal,2015.74,CHF,0.9394,2145.7738982329147
1000570,2025-03-04,4384,transfer,6012.83,ISK,146.3,41.09931647300068
1000571,2025-03-05,1917,transfer,3043.15,ISK,146.5,20.77235494880546
1000572,2025-03-08,2540,deposit,3741.93,ISK,147.3,25.403462321792258
1000573,2025-01-13,3099,withdrawal,8804.25,JPY,160.22,54.95100486830608
1000574,2025-01-31,3367,transfer,6706.51,RON,4.9767,1347.5817308658347
1000575,2025-02-18,4319,withdrawal,3653.59,DKK,7.4582,489.8755731946046
1000576,2025-03-06,4766,deposit,1871.15,PLN,4.177,447.9650466842232
1000577,2025-02-28,880,deposit,5446.05,CHF,0.9394,5797.37066212476
1000578,2025-02-20,1651,withdrawal,4343.17,RON,4.9778,872.5079352324319
1000579,2025-01-17,3781,deposit,9516.29,JPY,160.23,59.39143730886851
1000580,2025-01-09,3328,transfer,9043.05,GBP,0.83808,10790.199026345932
1000581,2025-01-25,3753,withdrawal,9119.6,JPY,163.9,55.64124466137889
1000582,2025-01-12,4323,deposit,2226.45,TRY,36.485,61.023708373304096
1000583,2025-02-22,1184,withdrawal,4852.27,TRY,38.102,127.34948296677342
1000584,2025-03-06,1027,withdrawal,6182.82,AUD,1.7037,3629.0544109878497
1000585,2025-02-06,1952,deposit,6117.82,BGN,1.9558,3128.0396768585742
1000586,2025-03-10,2701,deposit,8465.18,DKK,7.4584,1134.986055990561
1000587,2025-02-07,3269,deposit,7562.91,NOK,11.625,650.5729032258064
1000588,2025-01-26,1124,deposit,2187.98,PLN,4.2138,519.241539702881
1000589,2025-03-06,2968,withdrawal,3813.49,NOK,11.716,325.4941959713213
1000590,2025-02-05,3959,withdrawal,9439.48,GBP,0.83085,11361.23247276885
1000591,2025-01-28,1716,deposit,6302.61,DKK,7.4626,844.5595368906279
1000592,2025-03-01,3166,transfer,4324.11,JPY,156.96,27.54912079510703
1000593,2025-01-27,1960,transfer,5232.28,PLN,4.2193,1240.0824781361837
1000594,2025-02-23,1962,transfer,8391.14,JPY,157.46,53.29061348914009
1000595,2025-02-06,4003,deposit,3589.65,HUF,406.1,8.839325289337602
1000596,2025-01-25,329,transfer,181.37,TRY,37.377,4.852449367257939
1000597,2025-02-14,2056,transfer,8029.97,DKK,7.459,1076.5477946105377
1000598,2025-01-25,2876,transfer,8485.14,NOK,11.7495,722.1703051193667
1000599,2025-02-22,1808,withdrawal,126.17,AUD,1.6394,76.96108332316702
1000600,2025-01-23,1523,deposit,5816.98,TRY,37.099,156.7961400576835
1000601,2025-02-23,3426,transfer,8712.2,TRY,38.102,228.65466379717603
1000602,2025-03-07,172,transfer,2499.51,DKK,7.4589,335.1043719583317
1000603,2025-01-21,519,deposit,6566.65,TRY,36.901,177.95317200075877
1000604,2025-03-03,799,deposit,1099.62,BGN,1.9558,562.2354023928826
1000605,2025-03-03,1973,withdrawal,5195.63,GBP,0.8253,6295.444080940264
1000606,2025-01-24,3266,deposit,7943.91,CHF,0.9494,8367.295133768695
1000607,2025-01-23,2923,transfer,2791.45,AUD,1.6594,1682.2044112329756
1000608,2025-02-26,2819,transfer,7186.82,GBP,0.82868,8672.611864652217
1000609,2025-03-05,3660,withdrawal,3267.78,TRY,38.962,83.87095118320414
1000610,2025-01-28,1011,deposit,7742.06,DKK,7.4626,1037.448074397663
1000611,2025-02-03,1403,withdrawal,2043.24,JPY,158.87,12.86108138729779
1000612,2025-02-20,2689,deposit,3856.1,PLN,4.1605,926.8357168609542
1000613,2025-03-06,924,transfer,7862.81,DKK,7.4593,1054.0948882602927
1000614,2025-02-09,1229,deposit,1504.16,CHF,0.9418,1597.111913357401
1000615,2025-01-01,297,withdrawal,6101.71,GBP,0.82918,7358.727899852866
1000616,2025-01-02,4541,transfer,8285.54,SEK,11.4223,725.3828038135928
1000617,2025-03-04,3519,deposit,1804.31,CZK,25.025,72.1002997002997
1000618,2025-03-07,4671,transfer,7819.48,SEK,10.9715,712.7083808048124
1000619,2025-01-18,1335,withdrawal,258.95,PLN,4.2585,60.80779617236116
1000620,2025-01-23,4358,deposit,6838.84,PLN,4.211,1624.041795298029
1000621,2025-02-12,1144,deposit,4997.0,ISK,146.4,34.13251366120218
1000622,2025-02-09,1719,withdrawal,9289.84,SEK,11.2865,823.0930757985203
1000623,2025-01-11,4338,deposit,6426.87,CZK,25.09,256.1526504583499
1000624,2025-01-19,2205,deposit,1047.39,ISK,145.1,7.218401102687802
1000625,2025-01-18,1444,withdrawal,3001.68,PLN,4.2585,704.8679112363508
1000626,2025-02-18,572,deposit,739.98,TRY,37.896,19.526599113362888
1000627,2025-01-08,2749,deposit,9504.59,JPY,162.94,58.331839941082606
1000628,2025-02-09,3713,withdrawal,7898.34,JPY,157.77,50.06236927172466
1000629,2025-03-07,28,transfer,9054.2,GBP,0.84088,10767.529255066123
1000630,2025-01-24,3377,transfer,7792.93,CZK,25.097,310.5124118420528
1000631,2025-02-28,4550,withdrawal,810.4,AUD,1.6741,484.0809987455947
1000632,2025-01-14,3689,deposit,919.92,CHF,0.9395,979.1591271953166
1000633,2025-01-05,2774,transfer,0.19,ISK,144.1,0.00131852879944483
1000634,2025-02-17,1346,withdrawal,2713.67,NOK,11.6415,233.1031224498561
1000635,2025-02-26,3942,withdrawal,9835.93,TRY,38.213,257.3974825321226
1000636,2025-03-02,2948,withdrawal,6765.54,RON,4.9768,1359.4156887960135
1000637,2025-02-24,2274,deposit,5255.9,JPY,156.81,33.517632804030356
1000638,2025-02-20,4693,withdrawal,5776.81,CHF,0.9423,6130.542290141144
